-0.025962,0.060714,-0.079857,0.059789,0.11338,0.085864,0.162631,0.09629
-0.025961,0.060714,-0.079859,0.059787,0.113383,0.085862,0.162632,0.09629
-0.025964,0.060712,-0.079859,0.059788,0.113381,0.085864,0.162629,0.096289
-0.025963,0.060714,-0.079856,0.05979,0.113381,0.085863,0.162632,0.09629
-0.02596,0.060714,-0.079858,0.059789,0.113384,0.085863,0.162632,0.09629
-0.025962,0.060714,-0.079856,0.059789,0.113381,0.085863,0.162631,0.096289
-0.025961,0.060713,-0.079856,0.059788,0.113381,0.085864,0.162631,0.096291
-0.025963,0.060715,-0.079858,0.05979,0.113379,0.085862,0.162628,0.09629
-0.025963,0.060716,-0.079859,0.059789,0.113382,0.085863,0.162631,0.09629
-0.025963,0.060714,-0.07986,0.059789,0.113381,0.085863,0.162631,0.09629
-0.025963,0.060715,-0.079855,0.059789,0.113383,0.085863,0.162633,0.096289
-0.025963,0.060713,-0.079856,0.059789,0.113383,0.085863,0.162631,0.09629
-0.025964,0.060714,-0.079858,0.059788,0.113383,0.085865,0.162631,0.09629
-0.025964,0.060713,-0.079857,0.059789,0.113383,0.085864,0.162632,0.096288
-0.025962,0.060714,-0.079858,0.059789,0.113383,0.085862,0.162631,0.09629
-0.025962,0.060714,-0.079857,0.05979,0.113382,0.085864,0.162631,0.096291
-0.025961,0.060714,-0.079858,0.059788,0.113382,0.085862,0.162631,0.09629
-0.025963,0.060715,-0.079857,0.05979,0.113381,0.085864,0.162631,0.096289
-0.025961,0.060713,-0.07986,0.059787,0.113383,0.085862,0.162631,0.096291
-0.025962,0.060714,-0.079856,0.059789,0.113382,0.085864,0.162632,0.09629
-0.025961,0.060715,-0.079856,0.059789,0.113383,0.085862,0.162631,0.09629
-0.025964,0.060714,-0.079857,0.059789,0.113381,0.085862,0.162632,0.096289
-0.025964,0.060715,-0.079857,0.059788,0.113382,0.085863,0.162633,0.096289
-0.025961,0.060714,-0.079855,0.059789,0.113381,0.085863,0.16263,0.096289
-0.025963,0.060714,-0.079857,0.059787,0.113381,0.085862,0.162633,0.096289
-0.025962,0.060714,-0.079858,0.059788,0.113381,0.085863,0.162631,0.096289
-0.025962,0.060714,-0.079857,0.059788,0.113384,0.085862,0.162632,0.096289
-0.025964,0.060713,-0.079858,0.059789,0.113382,0.085862,0.16263,0.09629
-0.025961,0.060714,-0.079856,0.059788,0.11338,0.085862,0.162629,0.09629
-0.025963,0.060714,-0.079858,0.059788,0.113382,0.085863,0.162631,0.096289
-0.025962,0.060714,-0.079858,0.059788,0.113382,0.085864,0.162631,0.096289
-0.025964,0.060715,-0.079857,0.059788,0.113382,0.085861,0.162631,0.096288
-0.025961,0.060715,-0.079857,0.059788,0.113383,0.085865,0.162633,0.09629
-0.025962,0.060715,-0.079856,0.059788,0.113381,0.085862,0.162631,0.096289
-0.025963,0.060713,-0.079858,0.059789,0.113383,0.085863,0.162629,0.09629
-0.025964,0.060714,-0.079858,0.059788,0.113382,0.085863,0.162631,0.096289
-0.025963,0.060713,-0.079858,0.059789,0.113381,0.085861,0.162633,0.096288
-0.025962,0.060714,-0.079857,0.059787,0.113383,0.085863,0.162632,0.096288
-0.025961,0.060715,-0.079855,0.059788,0.113384,0.085862,0.162631,0.096288
-0.02596,0.060714,-0.079857,0.059788,0.113382,0.085864,0.162631,0.096289
-0.025964,0.060714,-0.079858,0.059789,0.113382,0.085863,0.16263,0.096288
-0.025962,0.060713,-0.079858,0.059789,0.113382,0.085862,0.16263,0.09629
-0.025963,0.060714,-0.079856,0.059789,0.113383,0.085863,0.162632,0.09629
-0.025962,0.060714,-0.079855,0.059788,0.113381,0.085863,0.162632,0.096291
-0.025964,0.060715,-0.079858,0.059788,0.113382,0.085864,0.16263,0.09629
-0.025962,0.060713,-0.079857,0.059788,0.113384,0.085863,0.162632,0.09629
-0.025963,0.060715,-0.079855,0.059789,0.113381,0.085862,0.162632,0.09629
-0.025962,0.060714,-0.079857,0.059789,0.113381,0.085863,0.162632,0.096289
-0.025962,0.060713,-0.079857,0.059789,0.11338,0.085862,0.162633,0.096289
-0.025964,0.060714,-0.079857,0.059789,0.113382,0.085863,0.162632,0.096289
-0.025963,0.060715,-0.079857,0.059788,0.113381,0.085862,0.162632,0.096289
-0.025963,0.060715,-0.079857,0.059788,0.113382,0.085862,0.162631,0.09629
-0.02596,0.060713,-0.079857,0.059788,0.113381,0.085864,0.162632,0.09629
-0.025962,0.060715,-0.079859,0.059787,0.113383,0.085863,0.162631,0.096288
-0.025963,0.060715,-0.079857,0.059789,0.11338,0.085862,0.162633,0.09629
-0.025963,0.060713,-0.079858,0.059789,0.11338,0.085863,0.162632,0.096289
-0.025964,0.060714,-0.079857,0.059788,0.113382,0.085863,0.162631,0.09629
-0.025963,0.060714,-0.079857,0.059788,0.113381,0.085863,0.162631,0.096289
-0.025963,0.060713,-0.079857,0.059789,0.113383,0.085862,0.162632,0.096289
-0.025962,0.060714,-0.079857,0.059789,0.113383,0.085863,0.162631,0.096288
-0.025964,0.060714,-0.079857,0.059789,0.113381,0.085864,0.162633,0.096289
-0.025964,0.060714,-0.079857,0.059788,0.113381,0.085863,0.162631,0.096288
-0.025964,0.060713,-0.079858,0.059787,0.113381,0.085863,0.162631,0.096289
-0.025962,0.060716,-0.079858,0.059789,0.113381,0.085863,0.162632,0.096288
-0.025961,0.060715,-0.079859,0.059789,0.113383,0.085864,0.162633,0.09629
-0.025962,0.060715,-0.079858,0.059787,0.113381,0.085863,0.162632,0.096288
-0.025962,0.060715,-0.079857,0.059787,0.113384,0.085864,0.162632,0.09629
-0.025961,0.060716,-0.079858,0.059787,0.113382,0.085863,0.162634,0.096289
-0.025963,0.060715,-0.079859,0.059788,0.11338,0.085863,0.162632,0.096289
-0.025963,0.060714,-0.079858,0.059787,0.113382,0.085864,0.162632,0.09629
-0.025964,0.060715,-0.079856,0.059791,0.11338,0.085864,0.16263,0.096291
-0.025964,0.060715,-0.079855,0.059789,0.113381,0.085863,0.162631,0.096288
-0.025963,0.060714,-0.079859,0.059788,0.113383,0.085863,0.162631,0.096288
-0.025962,0.060716,-0.079856,0.059788,0.113383,0.085863,0.162632,0.09629
-0.025962,0.060713,-0.079855,0.059789,0.113382,0.085861,0.162631,0.096288
-0.025965,0.060714,-0.079858,0.059787,0.113381,0.085863,0.162632,0.09629
-0.025964,0.060713,-0.079856,0.059789,0.11338,0.085863,0.162631,0.096289
-0.025963,0.060715,-0.079857,0.059788,0.11338,0.085861,0.162631,0.096289
-0.025962,0.060714,-0.079858,0.059788,0.113382,0.085863,0.162631,0.096288
-0.025961,0.060715,-0.079857,0.059789,0.113382,0.085864,0.162632,0.096288
-0.025962,0.060714,-0.079858,0.059787,0.113383,0.085865,0.16263,0.096289
-0.025964,0.060716,-0.079858,0.059789,0.113382,0.085863,0.162631,0.096288
-0.025963,0.060714,-0.079858,0.059789,0.113382,0.085862,0.162633,0.09629
-0.025964,0.060715,-0.079858,0.059787,0.113381,0.085862,0.16263,0.096288
-0.025965,0.060713,-0.079857,0.059788,0.11338,0.085862,0.162631,0.096288
-0.025963,0.060713,-0.079857,0.059787,0.113381,0.085863,0.162632,0.096289
-0.025962,0.060714,-0.079857,0.059791,0.113383,0.085864,0.162632,0.096288
-0.02596,0.060713,-0.079857,0.05979,0.113379,0.085862,0.162631,0.096289
-0.025962,0.060714,-0.079856,0.059788,0.113382,0.085863,0.16263,0.096289
-0.025964,0.060714,-0.079857,0.059788,0.113382,0.085862,0.162632,0.096287
-0.025963,0.060715,-0.079856,0.059787,0.113382,0.085862,0.16263,0.096288
-0.025962,0.060714,-0.079856,0.059789,0.113383,0.085863,0.162631,0.09629
-0.025962,0.060714,-0.079857,0.059789,0.113383,0.085865,0.162633,0.09629
-0.025961,0.060714,-0.079856,0.059788,0.113382,0.085864,0.16263,0.096288
-0.025962,0.060715,-0.079858,0.059788,0.113382,0.085862,0.162631,0.096288
-0.025963,0.060714,-0.079857,0.059787,0.113381,0.085863,0.16263,0.096287
-0.025963,0.060714,-0.079856,0.059789,0.113382,0.085863,0.162632,0.096288
-0.025965,0.060714,-0.079857,0.059787,0.11338,0.085863,0.16263,0.096286
-0.025964,0.060715,-0.079859,0.059787,0.113381,0.085862,0.162631,0.096289
-0.025964,0.060713,-0.079857,0.059788,0.11338,0.085863,0.162632,0.096288
-0.025962,0.060714,-0.079856,0.059787,0.113384,0.085862,0.162632,0.096288
-0.025962,0.060715,-0.079858,0.059788,0.113381,0.085863,0.162632,0.096289
-0.025962,0.060715,-0.079859,0.059789,0.113382,0.085864,0.162632,0.096288
-0.025964,0.060714,-0.079858,0.059789,0.113382,0.085863,0.162631,0.096288
-0.025964,0.060715,-0.079858,0.059787,0.113381,0.085864,0.16263,0.096288
-0.025963,0.060715,-0.079859,0.059789,0.113382,0.085864,0.162631,0.096288
-0.025962,0.060716,-0.079856,0.059788,0.113382,0.085862,0.162632,0.096288
-0.025963,0.060714,-0.079856,0.059788,0.113381,0.085862,0.162633,0.09629
-0.025962,0.060715,-0.079856,0.059788,0.113381,0.085864,0.162633,0.096287
-0.025964,0.060715,-0.079855,0.059787,0.113382,0.085863,0.162632,0.09629
-0.025963,0.060714,-0.079858,0.059788,0.113381,0.085865,0.162632,0.096288
-0.025965,0.060713,-0.079857,0.059786,0.113381,0.085864,0.16263,0.096287
-0.025963,0.060715,-0.079859,0.059787,0.113382,0.085863,0.16263,0.096288
-0.025963,0.060714,-0.079857,0.059787,0.11338,0.085863,0.162631,0.096289
-0.025961,0.060715,-0.079856,0.059788,0.113381,0.085864,0.162633,0.096289
-0.025963,0.060713,-0.079855,0.059788,0.113382,0.085863,0.162631,0.096288
-0.025963,0.060713,-0.079857,0.059788,0.113382,0.085863,0.162632,0.096289
-0.025963,0.060715,-0.079858,0.059788,0.113381,0.085863,0.162633,0.09629
-0.025963,0.060714,-0.079859,0.059787,0.113381,0.085863,0.16263,0.096288
-0.025963,0.060714,-0.079859,0.059789,0.113382,0.085864,0.16263,0.096289
-0.025962,0.060714,-0.079857,0.059788,0.113383,0.085862,0.162631,0.096288
-0.025963,0.060714,-0.079858,0.059788,0.113383,0.085862,0.162633,0.096288
-0.025963,0.060714,-0.079857,0.059787,0.113381,0.085861,0.162632,0.096287
-0.025962,0.060713,-0.079856,0.059789,0.113381,0.085863,0.162632,0.096288
-0.025963,0.060713,-0.079856,0.059787,0.113381,0.085864,0.162631,0.096289
-0.025961,0.060714,-0.079858,0.059789,0.113382,0.085862,0.162631,0.09629
-0.025963,0.060714,-0.079857,0.059787,0.113381,0.085862,0.16263,0.09629
-0.025963,0.060714,-0.079858,0.059787,0.113382,0.085864,0.162631,0.096288
-0.025962,0.060713,-0.079857,0.059788,0.113381,0.085864,0.162631,0.096288
-0.025963,0.060713,-0.079857,0.059787,0.113381,0.085863,0.162634,0.09629
-0.025963,0.060714,-0.079858,0.059788,0.113382,0.085862,0.162631,0.096288
-0.025963,0.060714,-0.079858,0.059787,0.113383,0.085863,0.162631,0.096287
-0.025963,0.060712,-0.079857,0.059787,0.113384,0.085865,0.162632,0.096289
-0.025964,0.060714,-0.079857,0.059789,0.113384,0.085864,0.162631,0.096287
-0.025963,0.060713,-0.079858,0.059787,0.113382,0.085862,0.162631,0.09629
-0.025962,0.060713,-0.079856,0.059787,0.113382,0.085863,0.162634,0.096288
-0.025961,0.060713,-0.079856,0.059787,0.113382,0.085864,0.162631,0.096288
-0.025962,0.060713,-0.079857,0.059787,0.113382,0.085861,0.162632,0.096288
-0.025962,0.060713,-0.079859,0.059787,0.113381,0.085863,0.162633,0.096288
-0.025962,0.060713,-0.079857,0.059789,0.113383,0.085863,0.162631,0.096288
-0.025964,0.060713,-0.079858,0.059787,0.113379,0.085864,0.162633,0.096288
-0.025963,0.060714,-0.079856,0.059788,0.11338,0.085862,0.16263,0.096289
-0.025962,0.060713,-0.079858,0.059785,0.113381,0.085863,0.16263,0.096287
-0.025963,0.060713,-0.079859,0.059786,0.113381,0.085862,0.162632,0.096288
-0.025961,0.060713,-0.079858,0.059788,0.113383,0.085864,0.162629,0.096289
-0.025963,0.060714,-0.079857,0.059785,0.113383,0.085863,0.162632,0.096288
-0.025965,0.060714,-0.079859,0.059787,0.11338,0.085862,0.162631,0.096287
-0.025963,0.060715,-0.079857,0.059787,0.113381,0.085864,0.16263,0.096288
-0.025961,0.060713,-0.079859,0.059789,0.11338,0.085863,0.162632,0.096289
-0.025962,0.060714,-0.079859,0.059788,0.113381,0.085863,0.162632,0.096287
-0.025963,0.060714,-0.079858,0.059787,0.113382,0.085863,0.162631,0.096289
-0.025963,0.060713,-0.079859,0.059788,0.113383,0.085863,0.162632,0.096288
-0.025964,0.060713,-0.079858,0.059787,0.113381,0.085864,0.16263,0.096288
-0.025964,0.060713,-0.07986,0.059788,0.113379,0.085861,0.162631,0.096288
-0.025964,0.060714,-0.079859,0.059786,0.113382,0.085864,0.162629,0.096288
-0.025963,0.060712,-0.079857,0.059788,0.113381,0.085862,0.162631,0.096289
-0.025961,0.060714,-0.07986,0.059787,0.113381,0.085863,0.162631,0.096288
-0.025964,0.060713,-0.07986,0.059787,0.113382,0.085863,0.162632,0.096288
-0.025964,0.060714,-0.079859,0.059787,0.113382,0.085863,0.162633,0.096288
-0.025963,0.060714,-0.079857,0.059788,0.113381,0.085864,0.162632,0.096287
-0.025963,0.060714,-0.079858,0.059785,0.113382,0.085864,0.162631,0.096288
-0.025964,0.060712,-0.079857,0.059786,0.113381,0.085863,0.162632,0.09629
-0.025962,0.060715,-0.079856,0.059788,0.113383,0.085864,0.162633,0.096289
-0.025963,0.060715,-0.079858,0.059788,0.113383,0.085863,0.162632,0.096288
-0.02596,0.060714,-0.079858,0.059786,0.113382,0.085863,0.162633,0.096287
-0.025962,0.060713,-0.079859,0.059786,0.113384,0.085863,0.162632,0.096288
-0.025962,0.060715,-0.079858,0.059785,0.113382,0.085861,0.16263,0.096288
-0.025963,0.060714,-0.079859,0.059787,0.113382,0.085863,0.16263,0.096288
-0.025962,0.060713,-0.079858,0.059787,0.113382,0.085863,0.162633,0.096289
-0.025962,0.060714,-0.079857,0.059786,0.113381,0.085862,0.162631,0.096287
-0.025962,0.060713,-0.079858,0.059787,0.113382,0.085863,0.162631,0.096288
-0.025962,0.060714,-0.079857,0.059786,0.113383,0.085864,0.162632,0.096288
-0.025963,0.060715,-0.079858,0.059788,0.113381,0.085862,0.162632,0.096289
-0.025963,0.060713,-0.079858,0.059786,0.113381,0.085863,0.162631,0.096289
-0.025963,0.060715,-0.07986,0.059787,0.113381,0.085864,0.162632,0.096288
-0.025963,0.060713,-0.079857,0.059787,0.113381,0.085863,0.162631,0.096287
-0.025962,0.060713,-0.079857,0.059787,0.113379,0.085864,0.162631,0.096288
-0.025963,0.060714,-0.079856,0.059787,0.113382,0.085864,0.162634,0.096288
-0.025964,0.060715,-0.079857,0.059787,0.113382,0.085863,0.162633,0.096287
-0.025963,0.060713,-0.079858,0.059788,0.113381,0.085864,0.162632,0.096287
-0.025964,0.060713,-0.079858,0.059787,0.113379,0.085863,0.16263,0.096287
-0.025962,0.060714,-0.07986,0.059788,0.113381,0.085864,0.162631,0.096288
-0.025962,0.060713,-0.079859,0.059787,0.113381,0.085861,0.16263,0.096287
-0.025961,0.060715,-0.079859,0.059788,0.113383,0.085863,0.162632,0.096287
-0.025962,0.060713,-0.079859,0.059785,0.11338,0.085863,0.162631,0.096287
-0.025962,0.060713,-0.079857,0.059787,0.113383,0.085863,0.162632,0.096288
-0.025963,0.060714,-0.079857,0.059787,0.113382,0.085863,0.162631,0.096287
-0.025963,0.060712,-0.079859,0.059786,0.113383,0.085863,0.16263,0.096287
-0.025962,0.060714,-0.079858,0.059786,0.113383,0.085864,0.162631,0.096285
-0.025962,0.060714,-0.079858,0.059787,0.113382,0.085862,0.162632,0.096286
-0.025963,0.060714,-0.079858,0.059786,0.113382,0.085863,0.162631,0.096287
-0.025959,0.060713,-0.079857,0.059787,0.113381,0.085862,0.162634,0.096288
-0.025964,0.060714,-0.079859,0.059787,0.113382,0.085864,0.16263,0.096287
-0.025962,0.060714,-0.079859,0.059787,0.113381,0.085862,0.162633,0.096287
-0.025962,0.060714,-0.079859,0.059787,0.113382,0.085862,0.162632,0.096287
-0.025963,0.060713,-0.079857,0.059789,0.113378,0.085863,0.16263,0.096288
-0.025962,0.060714,-0.079856,0.059788,0.113381,0.085863,0.162631,0.096287
-0.025963,0.060714,-0.079858,0.059787,0.113381,0.085863,0.16263,0.096287
-0.025962,0.060712,-0.079859,0.059787,0.113382,0.085863,0.162632,0.096287
-0.025964,0.060714,-0.079857,0.059786,0.113381,0.085863,0.162633,0.096286
-0.025963,0.060713,-0.079857,0.059787,0.113382,0.085862,0.162631,0.096288
-0.025963,0.060715,-0.079859,0.059788,0.113381,0.085863,0.162632,0.096287
-0.025963,0.060713,-0.079859,0.059787,0.113381,0.085863,0.16263,0.096287
-0.025962,0.060714,-0.079858,0.059786,0.113379,0.085863,0.162633,0.096287
-0.025962,0.060714,-0.079856,0.059786,0.113382,0.085864,0.162633,0.096289
-0.025962,0.060714,-0.079858,0.059787,0.113381,0.085864,0.162632,0.096287
-0.025961,0.060714,-0.079857,0.059786,0.11338,0.085864,0.162632,0.096288
-0.025963,0.060714,-0.079858,0.059787,0.113381,0.085862,0.162631,0.096287
-0.025963,0.060714,-0.079859,0.059787,0.113382,0.085863,0.16263,0.096287
-0.025963,0.060715,-0.079858,0.059787,0.113382,0.085864,0.162632,0.096287
-0.025962,0.060713,-0.079858,0.059786,0.113382,0.085863,0.162633,0.096286
-0.025963,0.060713,-0.079859,0.059786,0.113382,0.085864,0.162632,0.096286
-0.025963,0.060715,-0.079858,0.059786,0.113383,0.085862,0.162632,0.096288
-0.02596,0.060713,-0.079858,0.059787,0.11338,0.085863,0.16263,0.096288
-0.025966,0.060712,-0.079859,0.059787,0.113382,0.085863,0.162633,0.096287
-0.025963,0.060713,-0.079858,0.059786,0.113381,0.085863,0.162631,0.096287
-0.025962,0.060714,-0.079859,0.059786,0.113382,0.085864,0.162631,0.096286
-0.025963,0.060714,-0.079859,0.059788,0.11338,0.085863,0.162633,0.096287
-0.025962,0.060714,-0.079857,0.059787,0.113381,0.085864,0.162632,0.096287
-0.025963,0.060714,-0.079858,0.059787,0.113381,0.085863,0.16263,0.096287
-0.025965,0.060714,-0.079859,0.059787,0.113381,0.085864,0.162631,0.096287
-0.025964,0.060714,-0.079858,0.059787,0.11338,0.085864,0.162631,0.096286
-0.025962,0.060715,-0.079858,0.059787,0.113381,0.085865,0.162631,0.096287
-0.025963,0.060714,-0.079859,0.059786,0.113383,0.085863,0.162632,0.096288
-0.025963,0.060712,-0.079857,0.059787,0.113382,0.085863,0.162631,0.096288
-0.025964,0.060714,-0.079856,0.059786,0.113381,0.085863,0.162632,0.096287
-0.025962,0.060713,-0.079858,0.059787,0.113382,0.085863,0.16263,0.096287
-0.025961,0.060714,-0.079857,0.059787,0.11338,0.085862,0.162631,0.096287
-0.025963,0.060713,-0.079858,0.059787,0.11338,0.085863,0.162631,0.096288
-0.025963,0.060714,-0.079857,0.059787,0.113381,0.085863,0.162631,0.096288
-0.025963,0.060713,-0.079858,0.059787,0.11338,0.085863,0.162631,0.096287
-0.025962,0.060715,-0.079858,0.059788,0.113383,0.085863,0.162632,0.096286
-0.025963,0.060713,-0.079858,0.059789,0.113382,0.085862,0.162631,0.096287
-0.025962,0.060713,-0.079858,0.059788,0.113382,0.085863,0.162631,0.096288
-0.025964,0.060714,-0.079858,0.059787,0.11338,0.085863,0.162634,0.096288
-0.025963,0.060713,-0.079858,0.059787,0.113381,0.085864,0.162631,0.096286
-0.025964,0.060713,-0.079858,0.059788,0.113382,0.085864,0.162632,0.096286
-0.025963,0.060714,-0.07986,0.059788,0.113381,0.085863,0.162631,0.096286
